,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
1007,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,7,7507,10416,1,683.0,683,0.0,Optimal,1,494040,0,0,0
1008,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,7,519,655,1,13.0,13,0.0,Optimal,1,23246,0,0,0
1009,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,4,9247,11346,1,762.0,762,0.0,Optimal,798,3263833,0,0,0
1010,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,5,6369,12156,4,462.0,462,0.0,Optimal,3103,33966717,0,0,0
1011,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,1,13437,12654,0,1204.0,1204,0.0,Optimal,784,2655124,0,0,0
1012,brimkov-outp,../inputs/case57.graphml,57,78,15,4,181,191,4,12.0,12,0.0,Optimal,1,7850,0,0,0
1013,brimkov-outp,../inputs/case24_ieee_rts.graphml,24,34,4,0,129,97,0,20.0,20,0.0,Optimal,1,4448,0,0,0
1014,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,1,10036,13599,2,926.0,926,0.0,Optimal,1,682015,0,0,0
1015,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,1,1002,1276,0,97.0,97,0.0,Optimal,1,38987,0,0,0
1016,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,10,8530,14185,0,612.0,612,0.0,Optimal,1,447544,0,0,0
1017,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,10,1865,4682,2,75.0,75,0.0,Optimal,1,63388,0,0,0
1018,brimkov-outp,../inputs/case300.graphml,300,409,66,1,1555,1353,3,141.0,141,0.0,Optimal,1,45301,0,0,0
1019,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,12,5771,12081,0,411.0,411,0.0,Optimal,16,3591597,0,0,0
1020,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,1,2744,4919,1,181.0,181,0.0,Optimal,1,206126,0,0,0
1021,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,8,6045,12108,2,423.0,423,0.0,Optimal,1569,7704504,0,0,0
1022,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,2,6075,7101,2,467.0,467,0.0,Optimal,1,937744,0,0,0
1023,brimkov-outp,../inputs/case145.graphml,145,422,71,11,895,2649,3,18.0,18,0.0,Optimal,229,443729,0,0,0
1024,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,2,13113,20109,3,882.0,882,0.0,Optimal,1759,23181828,0,0,0
1025,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,4,37,60,1,2.0,2,0.0,Optimal,1,1647,0,0,0
1026,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,10,8530,14185,2,612.0,612,0.0,Optimal,1,442505,0,0,0
1027,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,5,2060,4710,4,83.0,83,0.0,Optimal,1,278502,0,0,0
1028,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,4,8585,10717,2,690.0,690,0.0,Optimal,1,1632892,0,0,0
1029,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,6,8383,11183,3,756.0,756,0.0,Optimal,1,1111400,0,0,0
1030,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,12,6121,12420,1,393.0,393,0.0,Optimal,1,332484,0,0,0
1031,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,4,6799,12242,3,490.0,490,0.0,Optimal,30263,214796766,0,0,0
1032,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,4,719,1170,3,50.0,50,0.0,Optimal,1,70754,0,0,0
1033,brimkov-outp,../inputs/case5.graphml,5,6,0,0,22,10,2,5.0,5,0.0,Optimal,0,234,0,0,0
1034,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,5,10611,19027,0,606.0,606,0.0,Optimal,2546,12430702,0,0,0
1035,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,1,10036,13599,0,926.0,926,0.0,Optimal,1,695700,0,0,0
1036,brimkov-outp,../inputs/case6468rte.graphml,6468,8065,2384,0,36499,48149,0,4204.0,4204,0.0,Optimal,1674,49622475,0,0,0
1037,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,1,10567,13619,2,939.0,939,0.0,Optimal,3541,10505995,0,0,0
1038,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,3,9377,10915,0,706.0,706,0.0,Optimal,1930,9863701,0,0,0
1039,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,7,1925,4689,3,78.0,78,0.0,Optimal,1,143876,0,0,0
1040,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,8,8565,11871,4,768.0,768,0.0,Optimal,1,1422323,0,0,0
1041,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,5,6369,12156,1,462.0,462,0.0,Optimal,3103,33905862,0,0,0
1042,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,13,9024,19197,4,598.0,598,0.0,Optimal,1,621920,0,0,0
1043,brimkov-outp,../inputs/case6ww.graphml,6,11,1,0,37,22,0,5.0,5,0.0,Optimal,1,2441,0,0,0
1044,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,12,396,643,0,13.0,13,0.0,Optimal,1,20207,0,0,0
1045,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,5,9150,11962,3,770.0,770,0.0,Optimal,5443,12675816,0,0,0
1046,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,2,12071,12802,0,881.0,881,0.0,Optimal,1649,32656446,0,0,0
1047,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,9,8740,14206,4,612.0,612,0.0,Optimal,1,514436,0,0,0
1048,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,9,7503,10529,4,684.0,684,0.0,Optimal,1,352901,0,0,0
1049,brimkov-outp,../inputs/case30.graphml,30,41,7,0,163,152,0,23.0,23,0.0,Optimal,1,3830,0,0,0
1050,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,11,8475,14180,4,612.0,612,0.0,Optimal,1,424005,0,0,0
1051,brimkov-outp,../inputs/case118.graphml,118,179,11,8,285,298,4,29.0,29,0.0,Optimal,1,8420,0,0,0
1052,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,3,109,40,2,8.0,8,0.0,Optimal,1,2738,0,0,0
1053,brimkov-outp,../inputs/case30.graphml,30,41,7,0,163,152,2,23.0,23,0.0,Optimal,1,2234,0,0,0
1054,brimkov-outp,../inputs/case24_ieee_rts.graphml,24,34,4,1,128,96,3,10.0,10,0.0,Optimal,1,3487,0,0,0
1055,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,8,1893,4685,1,76.0,76,0.0,Optimal,1,96831,0,0,0
1056,brimkov-outp,../inputs/case14.graphml,14,20,2,2,60,36,1,4.0,4,0.0,Optimal,1,1167,0,0,0
1057,brimkov-outp,../inputs/case300.graphml,300,409,66,4,983,1151,2,76.0,76,0.0,Optimal,1,55904,0,0,0
1058,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,5,64,30,0,7.0,7,0.0,Optimal,1,2886,0,0,0
1059,brimkov-outp,../inputs/case118.graphml,118,179,11,1,627,408,3,56.0,56,0.0,Optimal,1,17552,0,0,0
1060,brimkov-outp,../inputs/case300.graphml,300,409,66,1,1555,1353,4,141.0,141,0.0,Optimal,1,45553,0,0,0
1061,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,9,6263,12433,4,396.0,396,0.0,Optimal,1,465474,0,0,0
1062,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,7,6642,12478,0,401.0,401,0.0,Optimal,1,513070,0,0,0
1063,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,7,7642,10697,0,677.0,677,0.0,Optimal,1,646239,0,0,0
1064,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,6,4382,6668,2,316.0,316,0.0,Optimal,1,194093,0,0,0
1065,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,1,14686,13608,1,1323.0,1323,0.0,Optimal,11,1743413,0,0,0
1066,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,8,7548,10534,0,684.0,684,0.0,Optimal,1,353678,0,0,0
1067,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,9,7390,10402,3,683.0,683,0.0,Optimal,1,363743,0,0,0
1068,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,2,134,154,0,8.0,8,0.0,Optimal,1,6170,0,0,0
1069,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,5,64,30,4,7.0,7,0.0,Optimal,1,1198,0,0,0
1070,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,6,6957,12523,1,406.0,406,0.0,Optimal,1,746387,0,0,0
1071,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,0,13906,13099,4,2096.0,2096,0.0,Optimal,1,270911,0,0,0
1072,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,2,134,154,4,8.0,8,0.0,Optimal,1,4195,0,0,0
1073,brimkov-outp,../inputs/case57.graphml,57,78,15,1,309,242,3,22.0,22,0.0,Optimal,1,6418,0,0,0
1074,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,3,2304,4765,0,98.0,98,0.0,Optimal,168,1394198,0,0,0
1075,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,6,634,1154,0,42.0,42,0.0,Optimal,1,40598,0,0,0
1076,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,6,9560,14313,4,620.0,620,0.0,Optimal,1,942416,0,0,0
1077,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,8,8938,14228,4,613.0,613,0.0,Optimal,1,657336,0,0,0
1078,brimkov-outp,../inputs/case118.graphml,118,179,11,7,293,299,0,29.0,29,0.0,Optimal,1,10069,0,0,0
1079,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,4,8458,10552,1,689.0,689,0.0,Optimal,2719,7555193,0,0,0
1080,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,11,8475,14180,1,612.0,612,0.0,Optimal,1,424152,0,0,0
1081,brimkov-outp,../inputs/case145.graphml,145,422,71,13,844,2645,3,18.0,18,0.0,Optimal,1,216375,0,0,0
1082,brimkov-outp,../inputs/case57.graphml,57,78,15,4,181,191,1,12.0,12,0.0,Optimal,1,8177,0,0,0
1083,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,10,5863,12089,1,413.0,413,0.0,Optimal,112,2473654,0,0,0
1084,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,0,14133,13430,0,2041.0,2041,0.0,Optimal,1,264518,0,0,0
1085,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,3,7763,12483,0,537.0,538,0.0018587360594795538,Timeout,40285,900060749,0,0,0
1086,brimkov-outp,../inputs/case118.graphml,118,179,11,7,293,299,2,29.0,29,0.0,Optimal,1,8077,0,0,0
1087,brimkov-outp,../inputs/case118.graphml,118,179,11,1,627,408,1,56.0,56,0.0,Optimal,1,17943,0,0,0
1088,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,6,9560,14313,0,620.0,620,0.0,Optimal,1,958242,0,0,0
1089,brimkov-outp,../inputs/case145.graphml,145,422,71,19,616,2631,1,18.0,18,0.0,Optimal,64,196627,0,0,0
1090,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,8,7578,10689,4,677.0,677,0.0,Optimal,1,618931,0,0,0
1091,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,6,10230,19344,4,607.0,607,0.0,Optimal,313,3385234,0,0,0
1092,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,0,10539,13956,3,1244.0,1244,0.0,Optimal,2365,5822373,0,0,0
1093,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,0,11023,14075,4,1624.0,1624,0.0,Optimal,1,200696,0,0,0
1094,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,3,11726,19281,0,701.0,701,0.0,Optimal,1893,15355392,0,0,0
1095,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,5,9754,20094,1,338.0,338,0.0,Optimal,1618,21861769,0,0,0
1096,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,9,1875,4683,4,75.0,75,0.0,Optimal,1,63586,0,0,0
1097,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,14,8506,19927,1,322.0,322,0.0,Optimal,3454,13849979,0,0,0
1098,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,4,37,60,4,2.0,2,0.0,Optimal,1,1311,0,0,0
1099,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,8,7578,10689,0,677.0,677,0.0,Optimal,1,625898,0,0,0
1100,brimkov-outp,../inputs/case96rts.graphml,73,108,9,4,205,189,0,19.0,19,0.0,Optimal,1,10653,0,0,0
1101,brimkov-outp,../inputs/case6ww.graphml,6,11,1,5,15,16,1,1.0,1,0.0,Optimal,0,416,0,0,0
1102,brimkov-outp,../inputs/case57.graphml,57,78,15,0,310,243,2,42.0,42,0.0,Optimal,1,3518,0,0,0
1103,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,1,9804,13221,1,864.0,864,0.0,Optimal,1,745958,0,0,0
1104,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,1,164,169,2,12.0,12,0.0,Optimal,1,5078,0,0,0
1105,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,0,15870,14984,1,2328.0,2328,0.0,Optimal,1,297814,0,0,0
1106,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,15,8266,14164,2,612.0,612,0.0,Optimal,1,318677,0,0,0
1107,brimkov-outp,../inputs/case4gs.graphml,4,4,0,0,16,8,3,4.0,4,0.0,Optimal,0,200,0,0,0
1108,brimkov-outp,../inputs/case145.graphml,145,422,71,20,596,2630,4,18.0,18,0.0,Optimal,1,108899,0,0,0
1109,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,5,8123,10773,0,681.0,681,0.0,Optimal,104,1469046,0,0,0
1110,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,4,9695,12071,1,774.0,774,0.0,Optimal,2637,12152408,0,0,0
1111,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,8,9415,18852,3,586.0,586,0.0,Optimal,1,1105895,0,0,0
1112,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,4,8472,10591,3,690.0,690,0.0,Optimal,2627,6408077,0,0,0
1113,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,6,9412,20037,4,329.0,329,0.0,Optimal,1580,17431419,0,0,0
1114,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,7,9154,14255,1,616.0,616,0.0,Optimal,1,694749,0,0,0
1115,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,11,444,647,4,13.0,13,0.0,Optimal,1,19448,0,0,0
1116,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,13,8338,14169,0,612.0,612,0.0,Optimal,1,336305,0,0,0
1117,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,2,2700,4897,0,120.0,120,0.0,Optimal,1,507316,0,0,0
1118,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,10,595,1149,4,39.0,39,0.0,Optimal,1,20019,0,0,0
1119,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,5,8085,10617,2,687.0,687,0.0,Optimal,21,1855782,0,0,0
1120,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,6,690,1302,4,39.0,39,0.0,Optimal,1,25784,0,0,0
1121,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,9,7376,10363,0,682.0,682,0.0,Optimal,1,484505,0,0,0
1122,brimkov-outp,../inputs/case33bw.graphml,33,32,1,0,131,68,3,32.0,32,0.0,Optimal,0,417,0,0,0
1123,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,10,3921,6611,0,311.0,311,0.0,Optimal,1,100475,0,0,0
1124,brimkov-outp,../inputs/case30.graphml,30,41,7,0,163,152,4,23.0,23,0.0,Optimal,1,2179,0,0,0
1125,brimkov-outp,../inputs/case14.graphml,14,20,2,2,60,36,3,4.0,4,0.0,Optimal,1,1167,0,0,0
1126,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,4,582,666,4,15.0,15,0.0,Optimal,1,36215,0,0,0
1127,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,11,444,647,1,13.0,13,0.0,Optimal,1,20111,0,0,0
1128,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,6,7647,10399,0,682.0,682,0.0,Optimal,1,1513336,0,0,0
1129,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,8,8938,14228,2,613.0,613,0.0,Optimal,1,652068,0,0,0
1130,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,5,8085,10617,4,687.0,687,0.0,Optimal,21,1861496,0,0,0
1131,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,3,11850,19688,3,722.0,722,0.0,Optimal,1541,13689094,0,0,0
1132,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,4,9247,11346,3,762.0,762,0.0,Optimal,798,3271982,0,0,0
1133,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,5,98,144,2,6.0,6,0.0,Optimal,1,3701,0,0,0
1134,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,12,8533,19929,0,322.0,322,0.0,Optimal,8009,20447601,0,0,0
1135,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,13,370,641,3,13.0,13,0.0,Optimal,1,16371,0,0,0
1136,brimkov-outp,../inputs/case300.graphml,300,409,66,1,1555,1353,1,141.0,141,0.0,Optimal,1,45536,0,0,0
1137,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,8,7435,10407,2,683.0,683,0.0,Optimal,1,351278,0,0,0
1138,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,7,7642,10697,2,677.0,677,0.0,Optimal,1,637464,0,0,0
1139,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,14,8506,19927,4,322.0,322,0.0,Optimal,3454,13972130,0,0,0
1140,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,10,9138,18822,1,585.0,585,0.0,Optimal,1,608948,0,0,0
1141,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,5,7107,9714,4,596.0,596,0.0,Optimal,21,1191517,0,0,0
1142,brimkov-outp,../inputs/case145.graphml,145,422,71,15,759,2639,4,18.0,18,0.0,Optimal,42,253851,0,0,0
1143,brimkov-outp,../inputs/case300.graphml,300,409,66,3,1151,1193,1,81.0,81,0.0,Optimal,47,429468,0,0,0
1144,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,4,8472,10591,4,690.0,690,0.0,Optimal,2627,6409862,0,0,0
1145,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,11,8557,19931,1,322.0,322,0.0,Optimal,2951,12784063,0,0,0
1146,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,8,8938,14228,0,613.0,613,0.0,Optimal,1,666293,0,0,0
1147,brimkov-outp,../inputs/case118.graphml,118,179,11,0,634,415,2,107.0,107,0.0,Optimal,1,3505,0,0,0
1148,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,6,7647,10399,1,682.0,682,0.0,Optimal,1,1498782,0,0,0
1149,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,0,10539,13956,1,1244.0,1244,0.0,Optimal,2365,5824133,0,0,0
1150,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,10,8104,11146,1,755.0,755,0.0,Optimal,1,372139,0,0,0
1151,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,11,6169,12424,1,393.0,393,0.0,Optimal,1,420027,0,0,0
1152,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,6,8383,11183,0,756.0,756,0.0,Optimal,1,1097482,0,0,0
1153,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,1,11740,11498,1,1065.0,1065,0.0,Optimal,1,644178,0,0,0
1154,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,2,10828,11538,4,771.0,771,0.0,Optimal,3712,37945282,0,0,0
1155,brimkov-outp,../inputs/case118.graphml,118,179,11,1,627,408,0,56.0,56,0.0,Optimal,1,20495,0,0,0
1156,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,9,475,650,1,13.0,13,0.0,Optimal,1,22473,0,0,0
1157,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,1,13437,12654,1,1204.0,1204,0.0,Optimal,784,2581726,0,0,0
1158,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,10,3921,6611,2,311.0,311,0.0,Optimal,1,96330,0,0,0
1159,brimkov-outp,../inputs/case30.graphml,30,41,7,4,99,125,4,6.0,6,0.0,Optimal,1,2541,0,0,0
1160,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,13,3849,6605,3,311.0,311,0.0,Optimal,1,86055,0,0,0
1161,brimkov-outp,../inputs/case145.graphml,145,422,71,7,1067,2668,0,18.0,18,0.0,Optimal,418,912270,0,0,0
1162,brimkov-outp,../inputs/case57.graphml,57,78,15,2,245,210,3,14.0,14,0.0,Optimal,1,11905,0,0,0
1163,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,11,8557,19931,0,322.0,322,0.0,Optimal,2951,12800237,0,0,0
1164,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,9,6263,12433,3,396.0,396,0.0,Optimal,1,465518,0,0,0
1165,brimkov-outp,../inputs/case33bw.graphml,33,32,1,1,126,63,0,17.0,17,0.0,Optimal,0,1980,0,0,0
1166,brimkov-outp,../inputs/case4gs.graphml,4,4,0,1,16,8,2,2.0,2,0.0,Optimal,1,479,0,0,0
1167,brimkov-outp,../inputs/case57.graphml,57,78,15,6,154,186,0,12.0,12,0.0,Optimal,1,6934,0,0,0
1168,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,0,14133,13430,3,2041.0,2041,0.0,Optimal,1,270693,0,0,0
1169,brimkov-outp,../inputs/case9.graphml,9,9,4,1,43,47,3,3.0,3,0.0,Optimal,1,2091,0,0,0
1170,brimkov-outp,../inputs/case6468rte.graphml,6468,8065,2384,1,34403,46053,0,2916.0,2916,0.0,Optimal,1691,23445106,0,0,0
1171,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,5,2060,4710,0,83.0,83,0.0,Optimal,1,286697,0,0,0
1172,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,4,6799,12242,4,490.0,490,0.0,Optimal,30263,214935208,0,0,0
1173,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,2,8898,13030,4,616.0,616,0.0,Optimal,49,3818742,0,0,0
1174,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,12,9037,19198,0,598.0,598,0.0,Optimal,1,631119,0,0,0
1175,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,3,9995,11533,3,780.0,780,0.0,Optimal,1784,14948992,0,0,0
1176,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,13,8520,19928,4,322.0,322,0.0,Optimal,3410,10661812,0,0,0
1177,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,15,8995,19195,3,598.0,598,0.0,Optimal,1,575159,0,0,0
1178,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,8,7578,10689,3,677.0,677,0.0,Optimal,1,620427,0,0,0
1179,brimkov-outp,../inputs/case145.graphml,145,422,71,12,883,2648,1,18.0,18,0.0,Optimal,171,369486,0,0,0
1180,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,10,9138,18822,3,585.0,585,0.0,Optimal,1,613072,0,0,0
1181,brimkov-outp,../inputs/case300.graphml,300,409,66,8,826,1124,4,72.0,72,0.0,Optimal,1,21962,0,0,0
1182,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,12,1865,4682,1,75.0,75,0.0,Optimal,1,74562,0,0,0
1183,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,8,6434,12452,0,397.0,397,0.0,Optimal,1,502931,0,0,0
1184,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,7,8613,11877,1,768.0,768,0.0,Optimal,211,1270517,0,0,0
1185,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,2,9534,10395,3,693.0,693,0.0,Optimal,1718,9574252,0,0,0
1186,brimkov-outp,../inputs/case96rts.graphml,73,108,9,5,175,183,2,19.0,19,0.0,Optimal,1,4236,0,0,0
1187,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,12,396,643,1,13.0,13,0.0,Optimal,1,17645,0,0,0
1188,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,5,10232,14425,3,629.0,629,0.0,Optimal,1,1866951,0,0,0
1189,brimkov-outp,../inputs/case39.graphml,39,46,10,2,169,171,3,10.0,10,0.0,Optimal,1,7511,0,0,0
1190,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,2,6075,7101,4,467.0,467,0.0,Optimal,1,936832,0,0,0
1191,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,11,444,647,2,13.0,13,0.0,Optimal,1,19663,0,0,0
1192,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,1,1002,1276,3,97.0,97,0.0,Optimal,1,36310,0,0,0
1193,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,6,1988,4698,0,80.0,80,0.0,Optimal,1,170038,0,0,0
1194,brimkov-outp,../inputs/case300.graphml,300,409,66,7,842,1126,3,73.0,73,0.0,Optimal,1,26467,0,0,0
1195,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,3,10427,12254,1,794.0,794,0.0,Optimal,1896,17516859,0,0,0
1196,brimkov-outp,../inputs/case118.graphml,118,179,11,7,293,299,4,29.0,29,0.0,Optimal,1,7949,0,0,0
1197,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,1,13437,12654,2,1204.0,1204,0.0,Optimal,784,2577616,0,0,0
1198,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,5,720,1307,0,40.0,40,0.0,Optimal,1,43880,0,0,0
1199,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,8,9524,14417,3,816.0,816,0.0,Optimal,1,743859,0,0,0
1200,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,11,9133,19206,1,598.0,598,0.0,Optimal,1,620206,0,0,0
1201,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,4,10129,20169,2,359.0,359,0.0,Optimal,1664,35444526,0,0,0
1202,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,6,533,657,0,13.0,13,0.0,Optimal,1,30823,0,0,0
1203,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,3,41,61,4,2.0,2,0.0,Optimal,1,1607,0,0,0
1204,brimkov-outp,../inputs/case24_ieee_rts.graphml,24,34,4,4,71,75,4,6.0,6,0.0,Optimal,1,2014,0,0,0
1205,brimkov-outp,../inputs/case300.graphml,300,409,66,0,1624,1422,3,236.0,236,0.0,Optimal,1,47489,0,0,0
1206,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,4,2180,4734,3,89.0,89,0.0,Optimal,489,1208458,0,0,0
1207,brimkov-outp,../inputs/case2746wp.graphml,2746,3274,704,3,9377,10915,4,706.0,706,0.0,Optimal,1930,9878007,0,0,0
