,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
3940,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,7,6927,3962,0,587.0,587,0.0,Optimal,89,625842,16,8287,64
3941,efpss-inp-outp,../inputs/case118.graphml,118,179,11,4,280,183,1,30.0,30,0.0,Optimal,1,18026,7,193,1
3942,efpss-outp,../inputs/case57.graphml,57,78,15,3,152,84,4,12.0,12,0.0,Optimal,1,7390,3,52,0
3943,efpss-inp-outp,../inputs/case145.graphml,145,422,71,3,1142,406,2,27.0,27,0.0,Optimal,2599,648491,28,3528,62
3944,efpss-outp-init,../inputs/case6ww.graphml,6,11,1,2,31,16,0,2.0,2,0.0,Optimal,1,2573,1,4,0
3945,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,12,29629,17863,1,2781.0,2781,0.0,Optimal,195,3627322,25,57752,130
3946,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,37,16971,12145,0,2010.0,2010,0.0,Optimal,3777,9394831,19,31158,131
3947,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,2,50620,29998,2,5142.0,5148,0.0011655011655011655,Timeout,124280,901625921,82,398476,496
3948,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,11,355,362,1,13.0,13,0.0,Optimal,1,5827,3,52,0
3949,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,0,5915,3905,2,969.0,969,0.0,Optimal,1,62036,7,2555,51
3950,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,13,6127,3873,0,585.0,585,0.0,Optimal,1,123556,4,2853,31
3951,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,13962,2,1408.0,1408,0.0,Optimal,1812,16637268,27,53408,198
3952,efpss-outp,../inputs/case4gs.graphml,4,4,0,1,12,8,2,2.0,2,0.0,Optimal,1,407,1,1,0
3953,efpss-inp,../inputs/case96rts.graphml,73,108,9,5,102,98,1,19.0,19,0.0,Optimal,1,6430,13,289,15
3954,efpss-inp-outp,../inputs/case30.graphml,30,41,7,5,64,52,3,6.0,6,0.0,Optimal,1,1158,3,26,0
3955,efpss-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,6,16476,23260,0,1313.0,1313,0.0,Optimal,1982,6507658,15,21878,14
3956,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,9,4089,5729,1,594.0,594,0.0,Optimal,1,95766,7,2893,2
3957,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,2,8082,4309,2,771.0,771,0.0,Optimal,5646,17425854,40,30720,115
3958,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,28,17627,16993,2,2010.0,2010,0.0,Optimal,798,3619481,16,25450,133
3959,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,3,20304,14374,2,1577.0,1577,0.0,Optimal,79641,293894157,34,77564,190
3960,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,16,13941,10934,1,1315.0,1315,0.0,Optimal,1873,4029155,25,45701,2280
3961,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,9,405,377,2,39.0,39,0.0,Optimal,1,5814,2,112,0
3962,efpss-inp-outp,../inputs/case3120sp.graphml,3120,3684,798,1,12185,8076,2,1353.0,1353,0.0,Optimal,1804,3331368,26,28036,120
3963,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,4,5710,7009,2,441.0,441,0.0,Optimal,882,999975,15,6865,3
3964,efpss-outp-init,../inputs/case9.graphml,9,9,4,0,37,32,2,5.0,5,0.0,Optimal,1,779,2,6,0
3965,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,15,23753,38189,0,1825.0,1825,0.0,Optimal,1847,20998640,14,31895,9
3966,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,11,23851,22942,1,1825.0,1825,0.0,Optimal,1891,19521181,22,43999,94
3967,efpss-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,2,23701,25209,2,1887.0,1887,0.0,Optimal,24039,123380480,35,77403,25
3968,efpss-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,13,1365,2470,3,75.0,75,0.0,Optimal,1,25654,3,399,0
3969,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,12,3771,6778,4,411.0,411,0.0,Optimal,11,1206316,9,2686,0
3970,efpss-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,10,14353,22992,3,1291.0,1291,0.0,Optimal,1,515636,8,13396,6
3971,efpss-outp-init,../inputs/case145.graphml,145,422,71,7,922,1184,1,18.0,18,0.0,Optimal,271,148345,20,1530,24
3972,efpss-outp-init,../inputs/case_GB2224.graphml,2224,2804,1367,6,7188,10968,1,329.0,329,0.0,Optimal,1853,3768204,24,12912,69
3973,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,8916,4,1292.0,1292,0.0,Optimal,1,960236,16,23401,93
3974,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,35,26389,17689,4,2721.0,2721,0.0,Optimal,11,1581759,9,22730,104
3975,efpss-inp-outp,../inputs/case3012wp.graphml,3012,3566,726,10,5092,5219,0,755.0,755,0.0,Optimal,1,298570,14,6184,42
3976,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,4,7548,4519,2,829.0,829,0.0,Optimal,1865,4650488,25,19849,88
3977,efpss-outp-init,../inputs/case145.graphml,145,422,71,7,922,1184,4,18.0,18,0.0,Optimal,1,112337,15,983,14
3978,efpss-inp,../inputs/case57.graphml,57,78,15,4,124,94,4,12.0,12,0.0,Optimal,1,10697,9,244,19
3979,efpss-outp,../inputs/case24_ieee_rts.graphml,24,34,4,0,105,52,1,20.0,20,0.0,Optimal,1,1004,2,18,0
3980,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,8,4802,4873,1,684.0,684,0.0,Optimal,1,176016,13,5354,30
3981,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,14,23753,38189,4,1825.0,1825,0.0,Optimal,1919,23405424,18,43172,9
3982,efpss-outp-init,../inputs/case2868rte.graphml,2868,3471,983,1,11955,12248,0,1330.0,1330,0.0,Optimal,1,292152,8,6952,1
3983,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,15,13957,8860,1,1315.0,1315,0.0,Optimal,1,643363,11,13068,60
3984,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,4,60,35,3,7.0,7,0.0,Optimal,1,3177,3,15,0
3985,efpss-inp-outp,../inputs/case145.graphml,145,422,71,18,528,334,2,18.0,18,0.0,Optimal,1,48221,14,696,23
3986,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,14,6142,3853,2,598.0,598,0.0,Optimal,1,170055,13,5839,26
3987,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,13,18961,23281,4,2010.0,2010,0.0,Optimal,6713,18215785,13,20245,7
3988,efpss-outp,../inputs/case_GBreduced29.graphml,29,50,0,5,35,30,2,7.0,7,0.0,Optimal,1,831,2,9,0
3989,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,33,26561,17694,3,2721.0,2721,0.0,Optimal,1,1421687,13,34335,102
3990,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,0,5915,3130,2,969.0,969,0.0,Optimal,1,58345,6,2466,53
3991,efpss-outp-init,../inputs/case118.graphml,118,179,11,3,340,234,4,31.0,31,0.0,Optimal,1,32907,7,177,0
3992,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,7,2853,2589,2,313.0,313,0.0,Optimal,1,70005,10,2409,20
3993,efpss-outp,../inputs/case2736sp.graphml,2736,3265,645,8,4685,3386,0,682.0,682,0.0,Optimal,1,305584,13,5619,36
3994,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,5,17508,11325,0,1344.0,1344,0.0,Optimal,2425,11738571,65,126345,3370
3995,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,4,4799,6939,2,490.0,490,0.0,Optimal,13665,39705664,19,9612,7
3996,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,15,3705,3051,3,411.0,411,0.0,Optimal,3026,5716622,42,24964,949
3997,efpss-outp,../inputs/case300.graphml,300,409,66,2,1103,521,0,94.0,94,0.0,Optimal,1932,265155,12,1067,12
3998,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,4,546,468,4,41.0,41,0.0,Optimal,1,13601,5,272,2
3999,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,1,104,57,3,10.0,10,0.0,Optimal,1,1635,5,77,1
4000,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,4,5722,4931,1,689.0,689,0.0,Optimal,3827,3694731,19,9552,50
4001,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,4,42539,23570,2,3630.0,3630,0.0,Optimal,75555,580100301,150,689974,9390
4002,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,9,4089,5729,2,594.0,594,0.0,Optimal,1,97709,7,3048,2
4003,efpss-inp,../inputs/case89pegase.graphml,89,206,43,8,422,179,0,13.0,13,0.0,Optimal,1,14990,12,618,58
4004,efpss-outp-init,../inputs/case_GB2224.graphml,2224,2804,1367,14,6282,10858,2,322.0,322,0.0,Optimal,2591,2694651,23,10953,64
4005,efpss-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,5,1560,2498,4,83.0,83,0.0,Optimal,1,107625,5,736,0
4006,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,3,32757,40086,2,2012.0,2021,0.004453240969816922,Timeout,66919,900461649,61,164068,26
4007,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,4,5839,5056,3,690.0,690,0.0,Optimal,1,582827,15,8679,62
4008,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,4,8258,4191,4,637.0,637,0.0,Optimal,2066,3117641,16,12477,96
4009,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,8,14978,22998,0,1306.0,1306,0.0,Optimal,79,2030237,13,17774,8
4010,efpss-outp,../inputs/case24_ieee_rts.graphml,24,34,4,1,104,51,3,10.0,10,0.0,Optimal,1,1367,2,26,0
4011,efpss-outp,../inputs/case145.graphml,145,422,71,11,750,235,3,18.0,18,0.0,Optimal,5,76452,12,703,25
4012,efpss-outp,../inputs/case_GBreduced29.graphml,29,50,0,5,35,30,3,7.0,7,0.0,Optimal,1,760,2,10,0
4013,efpss-outp-init,../inputs/case3120sp.graphml,3120,3684,798,5,6030,7306,2,770.0,770,0.0,Optimal,3221,4461185,17,9867,10
4014,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,8,1393,1212,1,76.0,76,0.0,Optimal,1,24043,2,376,0
4015,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,12,13995,13238,1,1291.0,1291,0.0,Optimal,1,527270,14,21672,68
4016,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,7,6286,4293,0,816.0,816,0.0,Optimal,1,348197,9,6604,53
4017,efpss-inp-outp,../inputs/case145.graphml,145,422,71,14,629,340,0,18.0,18,0.0,Optimal,1,43116,11,623,22
4018,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,0,9023,4376,0,1624.0,1624,0.0,Optimal,1,127994,6,5597,63
4019,efpss-outp-init,../inputs/case145.graphml,145,422,71,18,528,1150,1,18.0,18,0.0,Optimal,1,46356,13,522,10
4020,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,22,27608,21528,0,2724.0,2724,0.0,Optimal,1734,9549589,22,79286,3646
4021,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,6,24975,18976,1,1847.0,1849,0.001081665765278529,Timeout,144211,900253515,120,419392,10725
4022,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,39,26205,42929,4,2721.0,2721,0.0,Optimal,1,1373375,9,26847,5
4023,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,9,4653,4104,4,683.0,683,0.0,Optimal,452,526458,19,15899,734
4024,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,13072,4,1901.0,1902,0.0005257623554153522,Timeout,304962,900454922,119,376563,6101
4025,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,3,89,88,4,7.0,7,0.0,Optimal,1,2951,2,23,0
4026,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,12,14077,23181,0,1315.0,1315,0.0,Optimal,1,809826,18,20929,12
4027,efpss-outp,../inputs/case_GBreduced29.graphml,29,50,0,4,60,35,1,7.0,7,0.0,Optimal,1,3316,3,14,0
4028,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,13,6127,5853,4,585.0,585,0.0,Optimal,1,132652,5,3172,27
4029,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,2,36,31,3,2.0,2,0.0,Optimal,1,915,3,15,0
4030,efpss-outp,../inputs/case2736sp.graphml,2736,3265,645,5,5187,3463,0,684.0,684,0.0,Optimal,42,674156,14,6785,36
4031,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,3,31475,14443,0,2229.0,2233,0.0017913121361397223,Timeout,180886,900539073,71,180537,453
4032,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,4,73,84,4,6.0,6,0.0,Optimal,1,1354,2,23,0
4033,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,1,8567,8316,4,939.0,939,0.0,Optimal,1,426907,11,7709,3
4034,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,13,6127,4830,2,585.0,585,0.0,Optimal,7966,4995014,20,17090,1154
4035,efpss-outp-init,../inputs/case_GB2224.graphml,2224,2804,1367,4,7905,11100,0,359.0,359,0.0,Optimal,1695,7195797,32,20325,91
4036,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,6,16553,23480,3,1338.0,1338,0.0,Optimal,1709,6929913,14,22336,15
4037,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,4470,0,612.0,612,0.0,Optimal,1307,1036180,20,12220,646
4038,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,30,26754,42945,0,2721.0,2721,0.0,Optimal,1,1480720,9,24486,5
4039,efpss-outp-init,../inputs/case1888rte.graphml,1888,2308,681,6,4867,6721,1,382.0,382,0.0,Optimal,1,269941,13,5350,6
4040,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,3,1804,1292,2,98.0,98,0.0,Optimal,3155,872496,12,2293,6
4041,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,37,26244,25504,0,2721.0,2721,0.0,Optimal,7,1617939,17,41683,101
4042,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,2,2200,1213,0,120.0,120,0.0,Optimal,1999,2807910,69,23009,1162
4043,efpss-outp,../inputs/case33bw.graphml,33,32,1,0,98,67,3,32.0,32,0.0,Optimal,1,578,2,12,0
4044,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,6,5371,4530,1,756.0,756,0.0,Optimal,1755,1898759,41,30980,988
4045,efpss-outp-init,../inputs/case33bw.graphml,33,32,1,1,93,62,1,17.0,17,0.0,Optimal,1,994,2,19,0
4046,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,9,2677,2146,4,311.0,311,0.0,Optimal,23,171415,19,6175,349
4047,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,36,26281,42931,2,2721.0,2721,0.0,Optimal,1,1431267,15,35138,6
4048,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,5619,2,1297.0,1297,0.0,Optimal,3579,3700710,19,19884,131
4049,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,16,18651,23260,1,2010.0,2010,0.0,Optimal,3391,11402911,12,20209,7
4050,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,9,4089,2935,0,594.0,594,0.0,Optimal,1,93829,9,3663,28
4051,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,18,18562,12206,1,2010.0,2010,0.0,Optimal,2444,7101296,24,35936,136
4052,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,1,28016,27553,2,2973.0,2973,0.0,Optimal,1,1215667,13,30914,5
4053,efpss-inp-outp,../inputs/case24_ieee_rts.graphml,24,34,4,0,105,62,0,20.0,20,0.0,Optimal,1,2772,2,29,0
4054,efpss-inp,../inputs/case145.graphml,145,422,71,13,699,274,1,18.0,18,0.0,Optimal,90,70199,17,1435,106
4055,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,9912,3,1559.0,1559,0.0,Optimal,1951,35493529,33,76523,209
4056,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,9,14613,13295,2,1292.0,1292,0.0,Optimal,141,1821043,15,23810,92
4057,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,7,15610,13377,1,1312.0,1312,0.0,Optimal,3228,8586701,19,28417,95
4058,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,9,4089,4139,3,594.0,594,0.0,Optimal,1,99832,8,3351,23
4059,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,9,3973,3451,0,417.0,417,0.0,Optimal,3784,3332519,21,8317,20
4060,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,3,30,29,3,2.0,2,0.0,Optimal,1,649,2,10,0
4061,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,14,6099,4828,1,585.0,585,0.0,Optimal,5049,3435580,22,18219,1096
4062,efpss-outp-init,../inputs/case3120sp.graphml,3120,3684,798,0,12750,10328,3,2328.0,2328,0.0,Optimal,1,203528,5,3756,3
4063,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,16977,2,2010.0,2010,0.0,Optimal,2967,8009434,20,30064,129
4064,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,0,30149,15374,0,4281.0,4281,0.0,Optimal,1651,3795414,46,155916,802
4065,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,11,19547,23328,4,2010.0,2010,0.0,Optimal,742,4620351,11,20296,11
4066,efpss-outp-init,../inputs/case1888rte.graphml,1888,2308,681,14,4035,6621,2,375.0,375,0.0,Optimal,1,67426,2,1059,0
4067,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,9,4312,3282,1,396.0,396,0.0,Optimal,2151,1011083,47,18578,804
4068,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,7,24548,18915,0,1837.0,1837,0.0,Optimal,111598,871494828,139,389455,10015
4069,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,16999,1,2010.0,2010,0.0,Optimal,491,3163506,16,23539,135
4070,efpss-inp,../inputs/case14.graphml,14,20,2,4,24,20,3,3.0,3,0.0,Optimal,1,663,2,10,0
4071,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,5,5665,4579,2,758.0,758,0.0,Optimal,1747,2884644,61,45099,1161
4072,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,0,30031,17315,4,4204.0,4204,0.0,Optimal,7703,33044810,148,760671,13210
4073,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,6,7188,5723,1,329.0,329,0.0,Optimal,1732,2598453,27,17005,207
4074,efpss-outp,../inputs/case96rts.graphml,73,108,9,3,200,105,2,20.0,20,0.0,Optimal,1,37483,7,122,1
4075,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,7,4770,3406,0,683.0,683,0.0,Optimal,1,230866,13,5769,35
4076,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,31,26723,42944,0,2721.0,2721,0.0,Optimal,29,1784702,9,24273,5
4077,efpss-inp-outp,../inputs/case300.graphml,300,409,66,4,683,533,0,76.0,76,0.0,Optimal,1,29204,6,472,5
4078,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,4,26,28,2,2.0,2,0.0,Optimal,1,801,3,35,1
4079,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,6,7188,3701,1,329.0,329,0.0,Optimal,1652,2392244,40,23805,218
4080,efpss-inp-outp,../inputs/case118.graphml,118,179,11,9,158,162,2,29.0,29,0.0,Optimal,1,2492,3,70,1
4081,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,6,16476,13537,4,1313.0,1313,0.0,Optimal,2133,6575665,21,34486,132
4082,efpss-outp-init,../inputs/case_illinois200.graphml,200,245,44,8,405,624,3,39.0,39,0.0,Optimal,1,5496,2,121,0
4083,efpss-outp-init,../inputs/case3012wp.graphml,3012,3566,726,9,5102,6814,0,755.0,755,0.0,Optimal,1,145795,10,4797,3
4084,efpss-inp-outp,../inputs/case145.graphml,145,422,71,14,629,340,4,18.0,18,0.0,Optimal,1,47643,11,658,24
4085,efpss-outp,../inputs/case118.graphml,118,179,11,2,397,184,0,37.0,37,0.0,Optimal,63,38334,7,214,1
4086,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,3,20197,14318,0,1544.0,1544,0.0,Optimal,2091,32492390,37,69891,248
4087,efpss-inp,../inputs/case6ww.graphml,6,11,1,4,19,11,3,1.0,1,0.0,Optimal,1,731,2,7,0
4088,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,11,23851,18836,1,1824.0,1825,0.000547945205479452,Timeout,129158,900188564,131,421417,9777
4089,efpss-inp,../inputs/case89pegase.graphml,89,206,43,0,621,250,0,47.0,47,0.0,Optimal,5134,129369,45,3466,199
4090,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,9,14680,23237,4,1316.0,1316,0.0,Optimal,1,1668276,14,20179,11
4091,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,13,2495,1776,1,311.0,311,0.0,Optimal,1,40700,6,1087,13
4092,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,8,463,299,2,39.0,39,0.0,Optimal,1,4064,2,84,0
4093,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,6,4231,3484,0,444.0,444,0.0,Optimal,2212,7187854,28,11053,30
4094,efpss-outp-init,../inputs/case4gs.graphml,4,4,0,2,4,4,3,2.0,2,0.0,Optimal,1,365,1,1,0
4095,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,5,37,34,0,6.0,6,0.0,Optimal,1,5863,9,182,7
4096,efpss-outp-init,../inputs/case9.graphml,9,9,4,0,37,32,4,5.0,5,0.0,Optimal,1,766,2,6,0
4097,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,1,11674,6200,3,1323.0,1323,0.0,Optimal,1790,2560444,24,23179,99
4098,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,10921,4,1314.0,1314,0.0,Optimal,2188,4946483,24,49459,2255
4099,efpss-inp-outp,../inputs/case39.graphml,39,46,10,5,71,74,4,9.0,9,0.0,Optimal,1,1539,2,35,0
4100,efpss-outp-init,../inputs/case_Western.graphml,10024,12241,4106,11,23851,38197,2,1825.0,1825,0.0,Optimal,2123,27168607,20,40381,8
4101,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,17,18634,17038,3,2010.0,2010,0.0,Optimal,4426,13725250,19,28682,137
4102,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,37,26244,21480,4,2721.0,2721,0.0,Optimal,1654,8385006,27,88652,3621
4103,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,13,29109,43068,1,2770.0,2770,0.0,Optimal,11,3376169,15,32142,6
4104,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,13,13880,22890,4,1303.0,1303,0.0,Optimal,1,594549,11,15702,12
4105,efpss-inp-outp,../inputs/case2869pegase.graphml,2869,3968,869,9,5871,5371,2,612.0,612,0.0,Optimal,1,257641,9,4533,45
4106,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,14,13972,13280,3,1315.0,1315,0.0,Optimal,216,959657,14,18175,53
4107,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,10,19987,14245,1,2010.0,2010,0.0,Optimal,1563,8602076,50,96545,2007
4108,efpss-outp-init,../inputs/case118.graphml,118,179,11,0,516,316,2,107.0,107,0.0,Optimal,1,2114,2,56,0
4109,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,16,3689,3050,3,411.0,411,0.0,Optimal,2115,5425292,37,20469,955
4110,efpss-outp,../inputs/case96rts.graphml,73,108,9,1,316,153,2,33.0,33,0.0,Optimal,1,5282,8,190,2
4111,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,4,8163,4881,0,662.0,662,0.0,Optimal,1998,7584658,71,55915,1409
4112,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,3,5763,3834,1,537.0,538,0.0018587360594795538,Timeout,310459,900108937,47,32730,72
4113,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,2,9809,5082,1,518.0,518,0.0,Optimal,87269,132136835,83,106342,3984
4114,efpss-outp-init,../inputs/case2737sop.graphml,2737,3266,655,6,4924,6328,2,683.0,683,0.0,Optimal,1,322896,13,5652,1
4115,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,10,6290,5867,4,585.0,585,0.0,Optimal,1,190598,13,6521,37
4116,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,1,27883,17558,4,2945.0,2945,0.0,Optimal,1617,6912680,23,61416,261
4117,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,19,18505,17031,1,2010.0,2010,0.0,Optimal,4408,12290238,21,33577,137
4118,efpss-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,2,10723,9196,3,903.0,904,0.0011061946902654867,Timeout,653446,900476859,30,25334,13
4119,efpss-inp-outp,../inputs/case89pegase.graphml,89,206,43,3,509,238,2,17.0,17,0.0,Optimal,1,21736,7,260,5
4120,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,23220,2,2010.0,2010,0.0,Optimal,2713,8693618,16,24100,9
4121,efpss-outp,../inputs/case5.graphml,5,6,0,0,17,10,0,5.0,5,0.0,Optimal,0,1507,1,2,0
4122,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,8,1393,716,3,76.0,76,0.0,Optimal,1,22134,8,1129,2
4123,efpss-inp,../inputs/case30.graphml,30,41,7,7,51,43,0,6.0,6,0.0,Optimal,1,2356,3,58,1
4124,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,9,405,377,0,39.0,39,0.0,Optimal,1,7567,2,112,0
4125,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,17017,1,2010.0,2010,0.0,Optimal,1,2297684,21,32594,136
4126,efpss-inp-outp,../inputs/case_GBreduced29.graphml,29,50,0,1,129,58,1,15.0,15,0.0,Optimal,1,1278,2,19,0
4127,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,39,26205,25503,1,2721.0,2721,0.0,Optimal,20,1722774,10,22330,84
4128,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,38,26244,21480,4,2721.0,2721,0.0,Optimal,1878,9178766,27,101820,3683
4129,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,15,13957,13279,2,1315.0,1315,0.0,Optimal,87,962667,12,16696,56
4130,efpss-outp-init,../inputs/case118.graphml,118,179,11,0,516,316,4,107.0,107,0.0,Optimal,1,2095,2,61,0
4131,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,32,26627,21491,1,2721.0,2721,0.0,Optimal,1747,8428745,24,80837,3539
